ID;Number;Day;Flavor
659;55048974219739;Saturday;['The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Pepperoni Pizza', 'The Napolitana Pizza', 'The Italian Capocollo Pizza']
714;55048972996426;Thursday;['The Barbecue Chicken Pizza', 'The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The Thai Chicken Pizza', 'The Mexicana Pizza']
483;55048979497871;Wednesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza', 'The Italian Supreme Pizza', 'The Spinach Supreme Pizza', 'The Mexicana Pizza']
341;55048963198609;Saturday;['The Sicilian Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza', 'The California Chicken Pizza', 'The Pepper Salami Pizza']
786;55048918732241;Wednesday;['The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza', 'The Napolitana Pizza', 'The Sicilian Pizza', 'The Big Meat Pizza']
23;55048997868288;Friday;['The Spinach Supreme Pizza', 'The Pepperoni Pizza', 'The Spinach and Feta Pizza', 'The Green Garden Pizza', 'The Chicken Pesto Pizza']
1594;55048944237055;Tuesday;['The Mexicana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni Pizza', 'The Chicken Pesto Pizza']
276;55048919730976;Tuesday;['The Southwest Chicken Pizza', 'The Sicilian Pizza', 'The Spinach and Feta Pizza', 'The Italian Supreme Pizza', 'The Green Garden Pizza']
1704;55048997018541;Thursday;['The Classic Deluxe Pizza', 'The Spicy Italian Pizza', 'The Italian Supreme Pizza', 'The Pepper Salami Pizza', 'The Southwest Chicken Pizza']
1212;55048937935053;Saturday;['The Mexicana Pizza', 'The Chicken Alfredo Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza', 'The Hawaiian Pizza']
24;55048991371714;Saturday;['The Pepper Salami Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza']
39;55048936811948;Thursday;['The Five Cheese Pizza', 'The Vegetables + Vegetables Pizza', 'The Chicken Pesto Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza']
1426;55048995748322;Saturday;['The Sicilian Pizza', 'The Big Meat Pizza', 'The Spinach Pesto Pizza', 'The Chicken Alfredo Pizza', 'The Spicy Italian Pizza']
1316;55048968341766;Tuesday;['The Spicy Italian Pizza', 'The Classic Deluxe Pizza', 'The Italian Supreme Pizza', 'The Pepper Salami Pizza', 'The Barbecue Chicken Pizza']
1553;55048998136406;Friday;['The Spinach and Feta Pizza', 'The Chicken Alfredo Pizza', 'The Italian Supreme Pizza', 'The Thai Chicken Pizza', 'The Mediterranean Pizza']
691;55048980207962;Wednesday;['The Spicy Italian Pizza', 'The Thai Chicken Pizza', 'The Four Cheese Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza']
34;55048965508519;Saturday;['The Spicy Italian Pizza', 'The Classic Deluxe Pizza', 'The Pepper Salami Pizza', 'The Vegetables + Vegetables Pizza', 'The Spinach Pesto Pizza']
647;55048936535033;Wednesday;['The Italian Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Pepperoni Pizza']
629;55048942745301;Thursday;['The Napolitana Pizza', 'The Mediterranean Pizza', 'The Big Meat Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Sicilian Pizza']
916;55048988454740;Friday;['The Mexicana Pizza', 'The Italian Supreme Pizza', 'The Southwest Chicken Pizza', 'The Pepper Salami Pizza', 'The Spinach Pesto Pizza']
366;55048930005442;Monday;['The Green Garden Pizza', 'The Thai Chicken Pizza', 'The Spinach and Feta Pizza', 'The Pepper Salami Pizza', 'The Five Cheese Pizza']
1308;55048928289790;Wednesday;['The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Barbecue Chicken Pizza', 'The Southwest Chicken Pizza', 'The California Chicken Pizza']
842;55048937134395;Monday;['The Southwest Chicken Pizza', 'The Prosciutto and Arugula Pizza', 'The Four Cheese Pizza', 'The California Chicken Pizza', 'The Chicken Alfredo Pizza']
1804;55048957956391;Thursday;['The Barbecue Chicken Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza', 'The Five Cheese Pizza']
1109;55048932298268;Thursday;['The Mexicana Pizza', 'The Spinach and Feta Pizza', 'The Green Garden Pizza', 'The Pepperoni Pizza', 'The Southwest Chicken Pizza']
716;55048982993259;Saturday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Classic Deluxe Pizza', 'The Five Cheese Pizza', 'The Spinach and Feta Pizza']
1027;55048935047228;Friday;['The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza', 'The Spicy Italian Pizza']
788;55048974884343;Friday;['The Pepperoni Pizza', 'The Thai Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza']
1360;55048918704232;Monday;['The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Sicilian Pizza', 'The Hawaiian Pizza']
384;55048997936843;Sunday;['The Chicken Alfredo Pizza', 'The Chicken Pesto Pizza', 'The Mediterranean Pizza', 'The Barbecue Chicken Pizza', 'The Italian Capocollo Pizza']
1621;55048992516135;Tuesday;['The Italian Vegetables Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza', 'The Spinach Pesto Pizza', 'The Mediterranean Pizza']
449;55048964208930;Saturday;['The Big Meat Pizza', 'The Spicy Italian Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Supreme Pizza', 'The Napolitana Pizza']
618;55048931123325;Thursday;['The Pepper Salami Pizza', 'The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Green Garden Pizza']
1149;55048936146215;Monday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Vegetables Pizza', 'The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Green Garden Pizza']
1680;55048971038498;Tuesday;['The Chicken Alfredo Pizza', 'The Sicilian Pizza', 'The Greek Pizza', 'The Spinach and Feta Pizza', 'The Italian Supreme Pizza']
1657;55048955965305;Saturday;['The Italian Capocollo Pizza', 'The Mediterranean Pizza', 'The Italian Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza']
571;55048913604646;Tuesday;['The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza', 'The Mexicana Pizza', 'The Southwest Chicken Pizza']
1658;55048955674998;Thursday;['The Italian Supreme Pizza', 'The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Sicilian Pizza', 'The Five Cheese Pizza']
233;55048981377665;Wednesday;['The Vegetables + Vegetables Pizza', 'The Green Garden Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Barbecue Chicken Pizza']
274;55048989001822;Tuesday;['The Southwest Chicken Pizza', 'The Spinach and Feta Pizza', 'The Chicken Pesto Pizza', 'The Green Garden Pizza', 'The Pepperoni Pizza']
215;55048913751175;Friday;['The Green Garden Pizza', 'The California Chicken Pizza', 'The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The Big Meat Pizza']
1788;55048919252121;Saturday;['The Chicken Alfredo Pizza', 'The Mexicana Pizza', 'The Hawaiian Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Supreme Pizza']
1688;55048910863860;Saturday;['The Chicken Alfredo Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza', 'The Pepper Salami Pizza', 'The Sicilian Pizza']
1845;55048973843202;Friday;['The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza', 'The Pepper Salami Pizza']
605;55048962145507;Friday;['The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza', 'The Chicken Pesto Pizza']
695;55048923442067;Monday;['The Chicken Alfredo Pizza', 'The Thai Chicken Pizza', 'The Pepper Salami Pizza', 'The Sicilian Pizza', 'The Hawaiian Pizza']
1305;55048999556812;Friday;['The Southwest Chicken Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni Pizza', 'The Five Cheese Pizza', 'The California Chicken Pizza']
1986;55048942213084;Saturday;['The California Chicken Pizza', 'The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Pepper Salami Pizza', 'The Sicilian Pizza']
1961;55048936198632;Wednesday;['The Hawaiian Pizza', 'The Soppressata Pizza', 'The Big Meat Pizza', 'The Pepperoni Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
793;55048977872678;Thursday;['The Hawaiian Pizza', 'The Pepperoni Pizza', 'The Soppressata Pizza', 'The Spicy Italian Pizza', 'The Mexicana Pizza']
364;55048933383952;Thursday;['The Barbecue Chicken Pizza', 'The Napolitana Pizza', 'The Spinach Pesto Pizza', 'The Chicken Alfredo Pizza', 'The Vegetables + Vegetables Pizza']
782;55048982991567;Tuesday;['The Green Garden Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni Pizza']
107;55048988127938;Saturday;['The Spicy Italian Pizza', 'The Greek Pizza', 'The Classic Deluxe Pizza', 'The Four Cheese Pizza', 'The Spinach and Feta Pizza']
93;55048919204165;Thursday;['The Big Meat Pizza', 'The Mexicana Pizza', 'The Green Garden Pizza', 'The Sicilian Pizza', 'The Spinach and Feta Pizza']
404;55048961748891;Thursday;['The Sicilian Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Spicy Italian Pizza']
1677;55048999199113;Thursday;['The Southwest Chicken Pizza', 'The Classic Deluxe Pizza', 'The Spinach Supreme Pizza', 'The Mexicana Pizza', 'The Spinach Pesto Pizza']
1732;55048976731265;Thursday;['The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni Pizza', 'The Mediterranean Pizza']
556;55048988069265;Wednesday;['The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Capocollo Pizza', 'The Chicken Pesto Pizza', 'The Thai Chicken Pizza']
26;55048981494128;Thursday;['The Thai Chicken Pizza', 'The Mexicana Pizza', 'The Italian Supreme Pizza', 'The Spicy Italian Pizza', 'The Green Garden Pizza']
1162;55048986409574;Friday;['The California Chicken Pizza', 'The Five Cheese Pizza', 'The Southwest Chicken Pizza', 'The Classic Deluxe Pizza', 'The Italian Capocollo Pizza']
1592;55048965422768;Thursday;['The Napolitana Pizza', 'The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza', 'The Chicken Alfredo Pizza']
1507;55048929726078;Wednesday;['The Mexicana Pizza', 'The Mediterranean Pizza', 'The Vegetables + Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Southwest Chicken Pizza']
1540;55048985439858;Sunday;['The Classic Deluxe Pizza', 'The Thai Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Sicilian Pizza', 'The Napolitana Pizza']
490;55048919686684;Thursday;['The Sicilian Pizza', 'The Spicy Italian Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza', 'The Thai Chicken Pizza']
1098;55048977828732;Tuesday;['The Mexicana Pizza', 'The Pepper Salami Pizza', 'The California Chicken Pizza', 'The Italian Capocollo Pizza', 'The Classic Deluxe Pizza']
1892;55048963051166;Sunday;['The Sicilian Pizza', 'The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Spicy Italian Pizza', 'The Five Cheese Pizza']
550;55048915779564;Saturday;['The Spinach and Feta Pizza', 'The Italian Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The Spinach Supreme Pizza']
288;55048935295877;Saturday;['The Big Meat Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Chicken Alfredo Pizza', 'The Spinach and Feta Pizza']
522;55048995953460;Tuesday;['The Pepper Salami Pizza', 'The Vegetables + Vegetables Pizza', 'The Five Cheese Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Italian Supreme Pizza']
59;55048975748637;Thursday;['The Spinach Supreme Pizza', 'The Pepperoni Pizza', 'The Big Meat Pizza', 'The Mediterranean Pizza', 'The Classic Deluxe Pizza']
1154;55048948854225;Tuesday;['The Chicken Alfredo Pizza', 'The Thai Chicken Pizza', 'The Five Cheese Pizza', 'The Barbecue Chicken Pizza', 'The Mexicana Pizza']
146;55048932580738;Tuesday;['The California Chicken Pizza', 'The Spinach Supreme Pizza', 'The Southwest Chicken Pizza', 'The Barbecue Chicken Pizza', 'The Big Meat Pizza']
1933;55048988471572;Friday;['The Sicilian Pizza', 'The Napolitana Pizza', 'The Hawaiian Pizza', 'The Pepperoni Pizza', 'The Chicken Pesto Pizza']
1442;55048960563905;Saturday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Hawaiian Pizza', 'The Spinach Pesto Pizza', 'The Spinach and Feta Pizza', 'The Southwest Chicken Pizza']
757;55048997758708;Thursday;['The Pepperoni Pizza', 'The Spicy Italian Pizza', 'The Classic Deluxe Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza']
1329;55048956622183;Saturday;['The Italian Supreme Pizza', 'The Hawaiian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spicy Italian Pizza', 'The Pepper Salami Pizza']
1653;55048981719662;Tuesday;['The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1310;55048922226367;Monday;['The Chicken Pesto Pizza', 'The Southwest Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Classic Deluxe Pizza', 'The Thai Chicken Pizza']
1089;55048920031441;Saturday;['The Sicilian Pizza', 'The Hawaiian Pizza', 'The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Chicken Alfredo Pizza']
1602;55048983382957;Thursday;['The Napolitana Pizza', 'The Mexicana Pizza', 'The Five Cheese Pizza', 'The Classic Deluxe Pizza', 'The Calabrese Pizza']
1661;55048923593752;Friday;['The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza']
1145;55048933343556;Thursday;['The Thai Chicken Pizza', 'The Spinach and Feta Pizza', 'The Southwest Chicken Pizza', 'The Spinach Pesto Pizza', 'The Chicken Alfredo Pizza']
595;55048980349711;Monday;['The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza']
1737;55048953214570;Sunday;['The Mediterranean Pizza', 'The Hawaiian Pizza', 'The Green Garden Pizza', 'The Soppressata Pizza', 'The Thai Chicken Pizza']
1964;55048994347410;Friday;['The Hawaiian Pizza', 'The Classic Deluxe Pizza', 'The Italian Supreme Pizza', 'The Big Meat Pizza', 'The Mexicana Pizza']
860;55048966050369;Thursday;['The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Napolitana Pizza', 'The Southwest Chicken Pizza']
1759;55048951057135;Tuesday;['The Vegetables + Vegetables Pizza', 'The Chicken Alfredo Pizza', 'The Spinach and Feta Pizza', 'The Hawaiian Pizza', 'The California Chicken Pizza']
1699;55048966750250;Tuesday;['The Sicilian Pizza', 'The Thai Chicken Pizza', 'The Pepper Salami Pizza', 'The Hawaiian Pizza', 'The Vegetables + Vegetables Pizza']
56;55048971080660;Thursday;['The Barbecue Chicken Pizza', 'The Thai Chicken Pizza', 'The Chicken Pesto Pizza', 'The Mexicana Pizza', 'The Sicilian Pizza']
241;55048974873213;Saturday;['The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Mediterranean Pizza', 'The Spinach Pesto Pizza', 'The Napolitana Pizza']
113;55048981808989;Wednesday;['The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The Sicilian Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza']
530;55048961735318;Thursday;['The Spinach and Feta Pizza', 'The Spinach Supreme Pizza', 'The Vegetables + Vegetables Pizza', 'The California Chicken Pizza', 'The Hawaiian Pizza']
1074;55048923501035;Tuesday;['The Italian Capocollo Pizza', 'The Big Meat Pizza', 'The Napolitana Pizza', 'The Spinach and Feta Pizza', 'The Mexicana Pizza']
1742;55048954546674;Friday;['The Spicy Italian Pizza', 'The Classic Deluxe Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Pesto Pizza', 'The Chicken Alfredo Pizza']
1552;55048956832248;Tuesday;['The Southwest Chicken Pizza', 'The Pepper Salami Pizza', 'The Pepperoni Pizza', 'The Italian Capocollo Pizza', 'The Italian Supreme Pizza']
1650;55048962848494;Wednesday;['The Spinach and Feta Pizza', 'The Barbecue Chicken Pizza', 'The Pepperoni Pizza', 'The Chicken Pesto Pizza', 'The Mediterranean Pizza']
1035;55048980146911;Thursday;['The Mexicana Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepper Salami Pizza', 'The Green Garden Pizza', 'The Spicy Italian Pizza']
1198;55048955698758;Friday;['The Spinach Pesto Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Spicy Italian Pizza', 'The Mediterranean Pizza']
1078;55048987472811;Thursday;['The Southwest Chicken Pizza', 'The Italian Vegetables Pizza', 'The Napolitana Pizza', 'The Sicilian Pizza', 'The Vegetables + Vegetables Pizza']
1241;55048915454174;Sunday;['The Italian Supreme Pizza', 'The Chicken Pesto Pizza', 'The Barbecue Chicken Pizza', 'The Southwest Chicken Pizza', 'The Napolitana Pizza']
1703;55048998772199;Thursday;['The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Chicken Alfredo Pizza', 'The California Chicken Pizza', 'The Vegetables + Vegetables Pizza']
973;55048993990137;Wednesday;['The Pepperoni Pizza', 'The Chicken Alfredo Pizza', 'The Big Meat Pizza', 'The Calabrese Pizza', 'The Thai Chicken Pizza']
743;55048932605997;Saturday;['The Mexicana Pizza', 'The Chicken Pesto Pizza', 'The Italian Vegetables Pizza', 'The Spinach and Feta Pizza', 'The Pepper Salami Pizza']
1213;55048939533247;Saturday;['The Four Cheese Pizza', 'The Sicilian Pizza', 'The Mexicana Pizza', 'The Big Meat Pizza', 'The Mediterranean Pizza']
1948;55048926362555;Wednesday;['The Pepperoni, Mushroom, and Peppers Pizza', 'The Chicken Pesto Pizza', 'The Spinach and Feta Pizza', 'The Pepper Salami Pizza', 'The Italian Supreme Pizza']
1368;55048935365946;Monday;['The Thai Chicken Pizza', 'The Greek Pizza', 'The Barbecue Chicken Pizza', 'The Sicilian Pizza', 'The Green Garden Pizza']
396;55048946948297;Wednesday;['The Chicken Alfredo Pizza', 'The Sicilian Pizza', 'The Mexicana Pizza', 'The California Chicken Pizza', 'The Five Cheese Pizza']
391;55048944459072;Sunday;['The Italian Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Vegetables + Vegetables Pizza', 'The Sicilian Pizza', 'The Mexicana Pizza']
293;55048929329621;Thursday;['The Southwest Chicken Pizza', 'The Chicken Alfredo Pizza', 'The Thai Chicken Pizza', 'The California Chicken Pizza', 'The Classic Deluxe Pizza']
719;55048948859575;Thursday;['The Southwest Chicken Pizza', 'The Mexicana Pizza', 'The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The Italian Vegetables Pizza']
218;55048953670072;Thursday;['The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Sicilian Pizza', 'The Pepperoni Pizza', 'The Chicken Pesto Pizza']
1866;55048929029036;Friday;['The Barbecue Chicken Pizza', 'The Vegetables + Vegetables Pizza', 'The Thai Chicken Pizza', 'The Sicilian Pizza', 'The Spicy Italian Pizza']
1033;55048919273610;Thursday;['The California Chicken Pizza', 'The Big Meat Pizza', 'The Five Cheese Pizza', 'The Thai Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
495;55048934117991;Thursday;['The Thai Chicken Pizza', 'The Pepperoni Pizza', 'The Pepper Salami Pizza', 'The Spinach Supreme Pizza', 'The Vegetables + Vegetables Pizza']
1022;55048929223959;Wednesday;['The Hawaiian Pizza', 'The Italian Supreme Pizza', 'The Green Garden Pizza', 'The Pepper Salami Pizza', 'The Spinach Pesto Pizza']
1937;55048991689214;Tuesday;['The Green Garden Pizza', 'The California Chicken Pizza', 'The Italian Vegetables Pizza', 'The Southwest Chicken Pizza', 'The Spinach and Feta Pizza']
368;55048976318039;Wednesday;['The California Chicken Pizza', 'The Green Garden Pizza', 'The Mediterranean Pizza', 'The Spinach Supreme Pizza', 'The Thai Chicken Pizza']
1449;55048947102708;Friday;['The Chicken Pesto Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Five Cheese Pizza']
871;55048984057186;Thursday;['The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Southwest Chicken Pizza', 'The Big Meat Pizza', 'The Pepperoni Pizza']
399;55048949432994;Thursday;['The Chicken Pesto Pizza', 'The Thai Chicken Pizza', 'The Five Cheese Pizza', 'The Green Garden Pizza', 'The Spinach and Feta Pizza']
1656;55048995476107;Thursday;['The Napolitana Pizza', 'The Mediterranean Pizza', 'The Italian Capocollo Pizza', 'The Pepperoni Pizza', 'The Southwest Chicken Pizza']
423;55048954942309;Thursday;['The Mediterranean Pizza', 'The Napolitana Pizza', 'The Chicken Pesto Pizza', 'The Classic Deluxe Pizza', 'The Sicilian Pizza']
1347;55048914141639;Thursday;['The Spinach Supreme Pizza', 'The Southwest Chicken Pizza', 'The Mediterranean Pizza', 'The Spicy Italian Pizza', 'The Spinach Pesto Pizza']
1432;55048982533922;Friday;['The Mediterranean Pizza', 'The Italian Capocollo Pizza', 'The Napolitana Pizza', 'The Thai Chicken Pizza', 'The Spicy Italian Pizza']
76;55048970697642;Friday;['The Italian Capocollo Pizza', 'The Spinach Supreme Pizza', 'The Mexicana Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza']
1993;55048980651504;Saturday;['The Vegetables + Vegetables Pizza', 'The Chicken Pesto Pizza', 'The Spicy Italian Pizza', 'The California Chicken Pizza', 'The Green Garden Pizza']
1911;55048955242492;Thursday;['The Vegetables + Vegetables Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza', 'The Hawaiian Pizza', 'The Classic Deluxe Pizza']
964;55048910000088;Wednesday;['The Classic Deluxe Pizza', 'The Sicilian Pizza', 'The Napolitana Pizza', 'The Green Garden Pizza', 'The Mexicana Pizza']
833;55048942170986;Friday;['The Pepperoni Pizza', 'The Mexicana Pizza', 'The Hawaiian Pizza', 'The Barbecue Chicken Pizza', 'The Southwest Chicken Pizza']
1224;55048935193388;Thursday;['The Vegetables + Vegetables Pizza', 'The California Chicken Pizza', 'The Sicilian Pizza', 'The Italian Capocollo Pizza', 'The Mexicana Pizza']
434;55048912695039;Tuesday;['The Mediterranean Pizza', 'The Italian Capocollo Pizza', 'The Chicken Alfredo Pizza', 'The Spicy Italian Pizza', 'The Green Garden Pizza']
1597;55048931614832;Saturday;['The Italian Capocollo Pizza', 'The Spinach Supreme Pizza', 'The Chicken Alfredo Pizza', 'The Classic Deluxe Pizza', 'The Green Garden Pizza']
379;55048947959569;Saturday;['The Mexicana Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1407;55048959169518;Thursday;['The Green Garden Pizza', 'The Mexicana Pizza', 'The Hawaiian Pizza', 'The Italian Capocollo Pizza', 'The Southwest Chicken Pizza']
615;55048945760652;Thursday;['The Green Garden Pizza', 'The Spicy Italian Pizza', 'The Chicken Alfredo Pizza', 'The Italian Supreme Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
63;55048925202155;Saturday;['The Hawaiian Pizza', 'The California Chicken Pizza', 'The Spinach and Feta Pizza', 'The Pepperoni Pizza', 'The Chicken Alfredo Pizza']
407;55048978074231;Sunday;['The Napolitana Pizza', 'The Mexicana Pizza', 'The Mediterranean Pizza', 'The Spinach and Feta Pizza', 'The Spinach Pesto Pizza']
1246;55048922991728;Thursday;['The Classic Deluxe Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni Pizza', 'The Chicken Alfredo Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1478;55048944491474;Saturday;['The Spicy Italian Pizza', 'The Napolitana Pizza', 'The Classic Deluxe Pizza', 'The Chicken Pesto Pizza', 'The Barbecue Chicken Pizza']
870;55048917591175;Saturday;['The Soppressata Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Hawaiian Pizza', 'The Vegetables + Vegetables Pizza', 'The Italian Capocollo Pizza']
1190;55048995048277;Wednesday;['The Spinach and Feta Pizza', 'The Soppressata Pizza', 'The Spinach Pesto Pizza', 'The California Chicken Pizza', 'The Chicken Alfredo Pizza']
1855;55048930748739;Friday;['The Spinach and Feta Pizza', 'The Mexicana Pizza', 'The Italian Capocollo Pizza', 'The Five Cheese Pizza', 'The Sicilian Pizza']
1874;55048919113345;Wednesday;['The Vegetables + Vegetables Pizza', 'The Spinach and Feta Pizza', 'The Thai Chicken Pizza', 'The Classic Deluxe Pizza', 'The Big Meat Pizza']
202;55048970216481;Wednesday;['The Hawaiian Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The Spinach Supreme Pizza', 'The Napolitana Pizza', 'The Thai Chicken Pizza']
189;55048929977014;Monday;['The Italian Supreme Pizza', 'The Classic Deluxe Pizza', 'The California Chicken Pizza', 'The Sicilian Pizza', 'The Green Garden Pizza']
1280;55048990610448;Thursday;['The Thai Chicken Pizza', 'The Pepper Salami Pizza', 'The Chicken Pesto Pizza', 'The Mediterranean Pizza', 'The Spicy Italian Pizza']
149;55048916688228;Friday;['The Italian Capocollo Pizza', 'The Spicy Italian Pizza', 'The Italian Vegetables Pizza', 'The Sicilian Pizza', 'The California Chicken Pizza']
975;55048998533032;Monday;['The Mexicana Pizza', 'The California Chicken Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza']
1405;55048948508600;Sunday;['The Green Garden Pizza', 'The Spinach Supreme Pizza', 'The Mexicana Pizza', 'The Spicy Italian Pizza', 'The Pepperoni Pizza']
123;55048971356248;Friday;['The Pepper Salami Pizza', 'The Napolitana Pizza', 'The Pepperoni, Mushroom, and Peppers Pizza', 'The California Chicken Pizza', 'The Thai Chicken Pizza']
810;55048981181410;Monday;['The Sicilian Pizza', 'The Chicken Alfredo Pizza', 'The Green Garden Pizza', 'The California Chicken Pizza', 'The Vegetables + Vegetables Pizza']
1563;55048969162870;Friday;['The Pepperoni Pizza', 'The California Chicken Pizza', 'The Mediterranean Pizza', 'The Five Cheese Pizza', 'The Spinach and Feta Pizza']
1467;55048922867672;Sunday;['The Classic Deluxe Pizza', 'The Italian Capocollo Pizza', 'The Spinach and Feta Pizza', 'The Big Meat Pizza', 'The Vegetables + Vegetables Pizza']
37;55048956913642;Friday;['The California Chicken Pizza', 'The Green Garden Pizza', 'The Five Cheese Pizza', 'The Spinach Supreme Pizza', 'The Mediterranean Pizza']
